Extrspeed_2,Extrtemp_2,Extrtempbarr_2_1,Extrtempbarr_2_2,Extrpressure_2_1,Extrpressure_2_2,Extrtempstock_2,PLCtime
0,60.01373,50.00168,60.00067,5.873843,0,76.9,
0,59.9947,49.98457,59.99566,5.88831,0,76.8,
0,59.9926,50.01439,60.00819,5.895544,0,76.8,
0,60.00222,50.00358,59.99684,5.899161,0,76.9,
0,60.01737,50.00689,60.02007,5.895544,0,77,
0,59.97844,49.98281,59.98968,5.899161,0,77,
0,59.99717,50.02454,60.01216,5.910012,0,77.1,
0,60.00795,50.00212,60.00389,5.917245,0,77,
0,59.98257,50.00106,59.99358,5.917245,0,77,
0,59.98688,50.008,60.00863,5.924479,0,77.1,
0,59.99054,49.99975,59.99057,5.920862,0,77.1,
0,59.99335,50.00444,60.03055,5.924479,0,77.2,
0,59.98646,49.98967,59.98138,5.93533,0,77.1,
0,59.9958,49.99338,60.01884,5.931713,0,77.1,
0,59.97855,49.99399,60.01378,5.931713,0,77.2,
0,59.99923,50.00494,59.97043,5.942564,0,77.2,
0,60.0098,50.00071,59.97522,5.946181,0,77.2,
0,59.97287,49.98008,59.97785,5.957031,0,77.2,
0,59.98382,50.027,59.99976,5.964265,0,77.3,
0,59.98447,49.99903,59.99102,5.978733,0,77.3,
0,59.98461,49.98976,59.99695,5.985966,0,77.3,
0,60.00915,50.00179,60.00185,5.982349,0,77.4,
0,60.0343,50.01264,60.00187,5.9932,0,77.5,
0,59.96233,50.0031,60.01222,5.989583,0,77.5,
0,59.96106,49.99002,60.02168,6.000434,0,77.6,
0,60.01929,50.00964,59.97546,6.011285,0,77.6,
0,60.0278,50.00601,60.01094,6.014902,0,77.6,
0,59.97847,49.97983,60.01565,6.032986,0,77.6,
0,59.96799,50.02046,60.00701,6.04022,0,77.5,
0,60.02954,49.98589,59.99381,6.036603,0,77.8,
0,60.03469,49.99326,60.01349,6.04022,0,77.7,
0,59.94138,50.00532,60.00253,6.047454,0,77.9,
0,59.9742,49.99499,60.01034,6.054688,0,77.9,
0,60.07435,50.01752,60.01918,6.058304,0,77.8,
0,60.01147,50,60.00561,6.065538,0,78,
0,59.93021,50.01286,59.98202,6.083622,0,78.1,
0,60.0249,49.99632,60.01626,6.090857,0,78.1,
0,60.05944,49.99149,59.9689,6.101707,0,78.1,
0,59.96763,50.00804,59.97505,6.105324,0,78.1,
0,59.93554,50.00146,60.00585,6.112558,0,78.3,
0,60.07635,50.01717,59.96239,6.119792,0,78.4,
0,60.08937,49.98608,59.99085,6.127026,0,78.5,
0,59.88924,49.99939,60.00573,6.137876,0,78.5,
0,59.9017,50.00627,60.01527,6.137876,0,78.6,
0,60.06859,49.98782,59.97671,6.152344,0,78.6,
0,60.07207,49.99925,59.99615,6.166811,0,78.7,
0,59.92931,50.00967,59.97834,6.177662,0,78.8,
0,59.82564,49.98637,59.9991,6.19213,0,78.8,
0,60.00587,50.01008,59.98553,6.202981,0,79.10001,
0,60.19046,50.00798,60.00669,6.217448,0,79.10001,
0,60.09444,49.97244,60.01314,6.231915,0,79.2,
0,59.81157,49.97101,59.98722,6.25,0,79.2,
0,59.75441,50.03984,60.00531,6.260851,0,79.3,
0,59.94986,50.03778,60.03856,6.268085,0,79.6,
0,60.1448,49.92371,59.96966,6.286169,0,79.6,
0,60.33985,49.9443,60.02597,6.300636,0,79.8,
0,60.09568,49.98355,60.0096,6.322338,0,79.8,
0,59.5796,50.01682,60.03138,6.329571,0,80,
0,59.58506,50.05675,59.99528,6.35489,0,80.2,
0,59.77558,50.10273,59.98766,6.372975,0,80.4,
0,59.95662,49.95073,60.01017,6.398293,0,80.4,
0,60.16138,49.82045,59.96932,6.41276,0,80.60001,
0,60.38766,49.85353,59.97308,6.430845,0,80.8,
0,60.58126,49.88032,60.00474,6.456163,0,80.9,
0,60.08022,50.03127,59.99629,6.481482,0,81,
0,59.25499,50.05531,60.01431,6.503182,0,81,
0,59.21769,50.09748,59.98574,6.521267,0,81.5,
0,59.40536,50.13251,60.01324,6.546586,0,81.6,
0,59.6947,50.19501,59.95937,6.575521,0,81.6,
0,59.99378,49.79021,60.0226,6.626157,0,81.8,
0,60.30636,49.58131,60.02095,6.665944,0,82.2,
0,60.57162,50.18584,59.92376,6.723814,0,82.3,
0,60.83187,50.23923,59.94376,6.803385,0,82.6,
0,60.80171,50.23776,60.13628,6.87934,0,82.5,
0,59.53026,49.56801,60.13999,6.951679,0,82.5,
15.00061,58.33588,49.75663,59.74475,7.038484,0,81,
15.00061,58.47612,50.39725,59.75367,7.125289,0,83.2,
14.99847,58.69459,50.4245,60.15419,7.215712,0,83.9,
15.00061,58.97462,49.48943,60.29192,7.320601,0,84.5,
15.00061,59.31595,49.57568,60.22736,7.407407,0,90.8,
0,59.63505,50.67685,59.34062,7.40379,0,99.10001,
0,59.93782,50.59738,60.26718,7.758246,0,102,
-0.1687622,60.08891,48.87589,60.52122,11.78385,4.441551,111.7,
32.00073,60.12758,49.24192,59.7473,41.18562,44.39381,111.9,
28.81775,60.03285,51.07542,59.36129,46.82075,52.34013,107.4,
22.84058,59.88504,50.27338,60.59261,48.91855,55.4579,106.1,
20.36255,59.73977,48.42845,60.13715,49.40683,56.45616,105.1,
21.47339,59.64692,50.85104,58.78178,49.17173,55.75087,105.8,
21.41571,59.66028,50.78831,60.65265,48.57132,56.38382,104.3,
19.42902,59.79165,49.1666,60.43715,48.78472,56.95892,98.2,
12.09747,59.99605,49.65863,59.50031,45.04847,51.20804,94.9,
12.09534,60.29593,51.01243,59.94077,44.86401,51.62761,93.2,
9.897156,60.56465,50.24609,60.50771,43.89468,49.89149,93.60001,
3.29834,60.75654,48.10139,60.2366,39.01186,41.25434,96.60001,
4.400635,60.75626,50.54568,58.64363,38.08594,40.08608,104.3,
18.7027,60.73883,51.12704,60.74313,46.74841,53.87731,103.2,
18.69629,60.79272,49.37252,60.49729,46.92564,53.19011,102.9,
18.69202,60.79089,48.97554,59.36032,45.66334,52.91884,103.5,
18.69843,60.68963,51.18735,60.23727,47.48264,53.92795,104.8,
18.69629,60.57217,50.48383,60.59415,46.40119,53.73626,103.1,
18.69843,60.36689,48.47446,59.88673,46.37225,52.69097,102.9,
18.69843,60.12143,50.50293,58.97903,46.28906,53.50116,103.7,
18.69843,59.86474,51.01511,60.6271,46.71947,53.18649,104.3,
18.70056,59.59893,49.38828,60.28428,46.17332,53.30946,103.4,
18.69629,59.45066,49.21457,59.35925,46.47352,53.04543,101.8,
18.69629,59.36986,51.04515,60.40791,46.81351,54.44516,100.5,
17.09198,59.42089,50.41561,60.38247,45.86588,52.75246,96.8,
12.09747,59.56459,48.67163,59.97594,46.35778,53.45414,94.2,
12.10602,59.83636,50.45461,59.2408,45.82972,52.13035,92.1,
7.698975,60.1235,50.93746,60.40854,44.80975,50.35446,90.9,
7.698975,60.42723,49.6801,60.48732,43.46065,48.88961,92.5,
3.29834,60.63863,48.33347,59.90488,38.96123,41.54369,96.00001,
3.300476,60.69229,51.08469,58.95869,37.90509,39.28313,99.7,
15.83588,60.6245,50.68918,60.71598,45.32697,51.60952,104.2,
21.99249,60.54272,48.80453,60.27109,46.78458,54.07986,106.7,
21.9989,60.47452,49.76398,58.74031,46.88223,54.24985,105.7,
21.99463,60.39349,51.10783,60.70156,47.21499,54.38007,105.3,
21.99463,60.30495,49.90788,60.43768,47.6454,55.02749,104.8,
22.00104,60.1394,48.61222,59.40324,47.70689,54.85387,104.7,
22.00531,60.00713,51.01744,60.25301,47.24392,53.852,104.6,
22.00104,59.88903,50.63036,60.54316,47.28009,53.7037,104.6,
21.9989,59.78008,48.88992,59.94392,47.36328,54.55729,103.3,
20.89661,59.70496,49.93569,59.20259,46.58203,54.04007,102.7,
20.89874,59.75909,50.90128,60.46267,46.05396,54.17752,101.3,
20.90515,59.92232,50.12636,60.26172,49.57321,58.81076,95.8,
11.71082,60.14945,48.76235,59.78569,44.7989,52.22077,92.2,
9.446411,60.388,50.55974,59.49746,44.27445,50.64019,92.3,
9.444275,60.55483,50.70829,60.30523,44.01403,50.30021,93,
9.450684,60.68611,49.50691,60.20768,43.87297,50.07233,94.6,
13.81714,60.8132,49.28845,60.02101,45.16421,52.8465,97,
13.81927,60.83944,50.66595,59.81464,45.17506,52.5246,97,
13.81714,60.82128,50.36676,59.70353,46.27098,53.46137,96.00001,
13.82355,60.77018,49.67316,60.14617,46.87862,55.2445,93.40001,
13.81927,60.79544,49.47105,60.04353,48.06858,57.46528,88.60001,
10.94391,60.81274,50.42392,60.01571,45.28357,53.75434,83,
4.195557,60.74774,50.52322,60.0218,42.96875,49.17896,81.9,
4.199829,60.63258,49.77642,60.04418,45.22208,51.27677,82.4,
4.197693,60.47054,49.13997,60.09418,37.74595,44.57465,83.2,
-1.495361E-02,60.21805,50.30675,60.09243,9.443721,5.555556,84.2,
14.99847,60.06428,50.4343,60.02678,6.651476,0,79.00001,
14.99634,59.997,50.08976,59.99624,6.655093,0,78.9,
14.99634,60.02597,49.99837,60.00474,6.644242,0,78.7,
0,60.02029,49.99608,59.97739,6.633391,0,78.2,
0,59.99919,49.99289,59.97515,6.633391,0,78.3,
0,60.01442,49.99751,59.9976,6.629774,0,78.2,
0,60.00025,49.9987,59.9921,6.629774,0,78.2,
0,59.9804,49.99346,60.00403,6.629774,0,78.2,
0,59.97913,50.00211,60.00904,6.629774,0,78.2,
0,60.00754,49.98527,59.99648,6.618924,0,78.2,
0,60.00462,50.00915,60.01366,6.61169,0,78.3,
0,60.0175,49.9888,60.01466,6.600839,0,78.3,
0,60.01302,50.00463,59.9638,6.600839,0,78.3,
0,59.97797,49.99517,59.97304,6.589989,0,78.3,
0,59.99149,50.0073,59.98652,6.571904,0,78.3,
0,59.99472,49.97986,59.99448,6.542969,0,78.3,
0,60.01637,49.99316,60.00349,6.488715,0,78.3,
0,60.00903,50.00246,59.9607,6.434462,0,78.9,
0,60.00857,49.98962,60.00118,6.423611,0,79.4,
0,60.00305,50.01657,59.98178,6.430845,0,79.4,
0,60.0163,50.01468,60.00017,6.438079,0,79.4,
0,59.99363,50.0054,60.02665,6.438079,0,79.4,
0,59.98312,50.01641,60.00047,6.441695,0,79.4,
0,59.97674,49.99232,60.01823,6.434462,0,79.4,
0,60.03751,50.00299,59.96637,6.430845,0,79.4,
0,59.99685,50.01015,59.99109,6.430845,0,79.4,
0,59.95298,49.9859,60.01145,6.427227,0,79.4,
0,60.0135,50.01294,59.98825,6.419994,0,79.4,
0,59.99769,49.9907,59.97924,6.419994,0,79.4,
0,59.95998,49.98876,60.01262,6.427227,0,79.4,
0,60.00027,50.01022,60.01814,6.430845,0,79.4,
0,60.00739,50.0037,60.00273,6.430845,0,79.4,
0,59.99397,49.99013,60.01315,6.419994,0,79.4,
0,59.99721,49.99765,60.01391,6.419994,0,79.4,
0,60.00033,50.00346,60.02499,6.434462,0,79.4,
0,59.99453,50.00046,59.97123,6.427227,0,79.4,
0,59.97767,50.00297,60.00696,6.419994,0,79.4,
0,60.02184,50.00986,59.9774,6.419994,0,79.4,
0,60.02716,49.99464,59.97754,6.409143,0,79.4,
0,59.9529,49.99323,59.96902,6.394676,0,79.4,
0,59.97435,50.00613,59.98356,6.398293,0,79.4,
0,60.05126,49.99258,60.00972,6.394676,0,79.4,
0,60.00135,49.98219,60.03705,6.398293,0,79.4,
0,59.96097,50.01092,59.96225,6.391059,0,79.4,
0,59.99194,49.99654,59.99,6.383825,0,79.4,
0,60.07092,50.00014,59.97914,6.387443,0,79.4,
0,60.00945,50.00689,59.9912,6.380208,0,79.4,
0,59.93971,49.99078,60.01652,6.376591,0,79.4,
0,60.02807,50.01999,60.02858,6.362124,0,79.4,
0,60.05839,49.98777,60.00074,6.351274,0,79.4,
0,59.94933,49.99721,60.01001,6.340423,0,79.4,
0,59.95559,50.00025,59.98831,6.333189,0,79.4,
0,60.04181,49.9972,60.01083,6.325955,0,79.4,
0,60.02794,50.00772,59.99355,6.325955,0,79.3,
0,59.96594,50.0105,59.99881,6.315104,0,79.4,
0,59.96397,49.99136,59.97979,6.300636,0,79.3,
0,60.05898,50.00799,59.98969,6.289786,0,79.3,
0,60.02227,50.00797,60.00499,6.278935,0,79.4,
0,59.97353,49.98926,60.00669,6.286169,0,79.4,
0,59.98857,49.99133,60.004,6.282552,0,79.3,
0,60.02295,50.00546,59.99171,6.286169,0,79.3,
0,59.99014,49.99615,60.01434,6.282552,0,79.3,
0,59.96759,50.01598,60.0043,6.278935,0,79.3,
0,60.00019,49.99987,59.98266,6.275319,0,79.3,
0,59.99826,49.98878,60.01691,6.271701,0,79.3,
0,59.98333,49.99455,60.00336,6.264468,0,79.3,
0,60.02425,50.01065,59.9925,6.268085,0,79.3,
0,60.02246,49.99826,60.00479,6.260851,0,79.3,
0,59.99915,49.99749,60.03527,6.253617,0,79.3,
0,59.98428,50.00473,60.00222,6.260851,0,79.3,
0,59.99519,50.00291,59.99327,6.257234,0,79.3,
0,60.02155,49.99885,59.99454,6.257234,0,79.3,
0,59.99844,50.00808,60.04572,6.25,0,79.3,
0,59.99541,49.9882,60.00537,6.246383,0,79.3,
0,60.02385,49.99112,59.99898,6.25,0,79.3,
0,59.98512,50.02637,59.98534,6.23915,0,79.2,
0,59.99908,50.00585,59.99382,6.231915,0,79.2,
0,60.02407,49.99878,59.97639,6.224682,0,79.2,
0,60.00999,50.00568,60.01031,6.221065,0,79.2,
0,60.00102,50.00051,60.00594,6.206597,0,79.2,
0,59.99739,50.00686,60.02911,6.210214,0,79.2,
0,59.96652,50.02396,59.98576,6.206597,0,79.2,
0,60.03416,50.00036,59.99585,6.206597,0,79.2,
0,60.02007,49.98072,60.02651,6.206597,0,79.2,
0,59.96717,49.98824,59.99063,6.199363,0,79.2,
0,59.97636,50.00138,60.01701,6.181279,0,79.2,
0,60.01475,49.99709,60.03893,6.181279,0,79.2,
0,59.9992,50.00937,59.9914,6.174045,0,79.2,
0,59.97015,49.99104,59.99831,6.170428,0,79.2,
0,59.98818,50.00569,60.03199,6.166811,0,79.2,
0,60.03287,50.01094,60.00314,6.166811,0,79.10001,
0,60.00266,49.98969,59.99419,6.170428,0,79.10001,
0,59.99341,50.00238,60.02361,6.166811,0,79.10001,
0,59.99186,49.98735,60.00796,6.166811,0,79.10001,
0,59.97103,50.00293,59.99628,6.159577,0,79.10001,
0,60.01779,50.00306,59.98429,6.155961,0,79.10001,
0,59.99392,49.99739,59.99824,6.14511,0,79.10001,
0,59.9844,50.0077,59.99275,6.137876,0,79.00001,
0,59.98337,49.97804,60.02653,6.130642,0,79.00001,
0,60.00898,50.01791,60.00345,6.127026,0,79.00001,
0,59.99087,50.00492,59.98926,6.123409,0,79.00001,
0,59.98026,49.99305,59.98627,6.134259,0,79.00001,
0,60.02719,50.00253,60.02579,6.130642,0,78.9,
0,60.00134,50.00564,59.95705,6.112558,0,79.00001,
0,60.01136,49.99981,60.04046,6.105324,0,78.9,
0,59.99245,49.99415,60.03828,6.105324,0,78.9,
0,60.012,49.99737,59.9784,6.116175,0,78.9,
0,60.01307,50.01424,59.99643,6.105324,0,78.9,
0,59.9565,49.98573,60.02311,6.101707,0,78.9,
0,60.00244,50.00014,60.03559,6.094473,0,78.9,
0,60.03019,50.02097,60.01384,6.083622,0,78.8,
0,60.01934,49.99374,60.02162,6.083622,0,78.8,
0,59.97649,49.99615,60.03016,6.083622,0,78.8,
0,60.02265,50.00834,59.97512,6.072772,0,78.8,
0,59.9948,49.98977,59.99956,6.065538,0,78.7,
0,59.96837,50.01319,59.99094,6.058304,0,78.7,
0,59.97784,49.98538,59.99887,6.054688,0,78.7,
0,60.02775,49.99847,59.99774,6.051071,0,78.7,
0,60.01435,50.00127,60.01995,6.036603,0,78.7,
0,59.98314,49.99532,59.9785,6.043837,0,78.6,
0,59.99788,49.98851,60.00043,6.032986,0,78.6,
0,60.02927,50.00178,60.01725,6.018518,0,78.6,
0,60.00974,49.99917,59.96428,6.007668,0,78.6,
0,59.95782,50.01326,60.0593,6.004051,0,78.5,
0,60.02026,50.0037,59.98657,5.9932,0,78.5,
0,60.01761,49.98203,59.98591,5.978733,0,78.5,
0,59.95755,50.01597,59.99164,5.967882,0,78.5,
0,59.98656,50.00874,59.98425,5.957031,0,78.4,
0,60.03479,49.98286,59.9911,5.949798,0,78.4,
0,60.03141,49.99561,60.00274,5.942564,0,78.4,
0,59.9675,50.00438,59.98414,5.942564,0,78.3,
0,59.9988,49.99024,60.02267,5.942564,0,78.3,
0,60.02524,49.99423,59.9846,5.938947,0,78.2,
0,59.97063,50.00814,59.96105,5.920862,0,78.2,
0,59.9868,49.99803,59.98575,5.899161,0,78.1,
0,60.03356,50.00458,60.01832,5.895544,0,78.1,
0,60.00814,49.99039,60.00777,5.891927,0,78.1,
0,59.97751,49.99274,60.00669,5.88831,0,78,
0,60.0118,50.01472,60.00898,5.866609,0,78,
0,60.03221,49.99915,59.99496,5.848525,0,77.9,
0,59.9919,49.9972,60.00322,5.834057,0,77.8,
0,59.99242,49.99695,60.00602,5.812356,0,77.7,
0,59.99712,50.00204,59.98621,5.790654,0,77.7,
0,59.99742,49.99403,60.01228,5.772569,0,77.6,
0,59.99142,49.99064,59.99268,5.754485,0,77.4,
0,59.99418,50.01088,59.97541,5.732784,0,77.3,
0,59.99271,49.99805,60.00899,5.772569,0,77.1,
0,60.0154,50.00401,59.97583,5.765336,0,76.60001,
0,59.99034,50.00349,59.98079,5.754485,0,75.5,
0,59.96638,49.9935,60.0223,5.758102,0,75.6,
0,60.02587,50.00295,60.0008,5.765336,0,75.6,
0,60.01273,50.01523,59.96308,5.754485,0,75.5,
0,59.95887,49.99405,60.00082,5.761719,0,75.5,
0,59.95171,49.99036,60.03292,5.761719,0,75.7,
0,60.02611,49.99018,59.99103,5.761719,0,75.5,
0,60.03027,50.00261,59.99094,5.758102,0,75.5,
0,59.99249,50.01692,60.01255,5.765336,0,75.6,
0,59.99454,50.0008,59.96682,5.758102,0,75.3,
0,60.04725,49.99698,59.99155,5.758102,0,75.7,
0,59.97376,50.0095,60.01179,5.754485,0,75.6,
0,60.00348,49.99541,60.00626,5.761719,0,75.4,
0,60.04585,50.01607,59.98959,5.768952,0,75.6,
0,60.03062,49.99536,60.00403,5.768952,0,75.6,
0,59.98398,50.01547,60.01463,5.761719,0,75.4,
0,60.03343,50.00492,59.98565,5.761719,0,75.5,
0,60.04131,49.99448,60.01505,5.761719,0,75.4,
0,59.98781,49.97604,59.98545,5.761719,0,75.5,
0,59.96074,50.00231,59.98838,5.761719,0,75.5,
0,60.00197,50.00828,60.0141,5.765336,0,75.6,
0,60.04454,49.98881,59.98032,5.768952,0,75.5,
0,59.97033,49.99977,60.00557,5.776186,0,75.3,
0,59.9801,49.99596,60.00148,5.779803,0,75.5,
0,60.01958,50.00162,59.98938,5.779803,0,75.6,
0,59.98204,49.98871,59.99157,5.78342,0,75.5,
0,59.97002,49.99594,60.00378,5.787037,0,75.5,
0,60.02073,49.9886,60.01311,5.794271,0,75.6,
0,60.02429,50.01783,59.99911,5.794271,0,75.5,
0,59.98867,49.98883,60.01244,5.794271,0,75.5,
0,59.98511,49.99995,59.99441,5.790654,0,75.5,
0,59.99273,50.00465,60.00777,5.787037,0,75.5,
0,60.01357,50.01227,59.99795,5.78342,0,75.6,
0,59.97684,50.005,59.99546,5.787037,0,75.5,
0,59.9893,50.0089,59.98193,5.779803,0,75.6,
0,60.00549,49.98769,60.00216,5.779803,0,75.6,
0,60.00116,50.01819,60.01556,5.78342,0,75.5,
0,60.01683,49.99022,59.98579,5.790654,0,75.3,
0,59.98287,49.98939,60.01178,5.797888,0,75.5,
0,60.03069,50.01635,60.01773,5.801505,0,75.5,
0,60.00833,49.9952,59.99338,5.805121,0,75.5,
0,59.96977,49.992,60.02827,5.808738,0,75.4,
0,60.01062,50.00975,60.00848,5.812356,0,75.6,
0,60.01503,49.99966,60.01108,5.812356,0,75.4,
0,59.98824,49.98881,60.00135,5.815972,0,75.4,
0,60.00322,50.01269,60.02795,5.815972,0,75.5,
0,60.02499,49.99857,60.006,5.819589,0,75.6,
0,60.00772,50.01991,59.95475,5.812356,0,75.6,
0,59.98639,49.99255,60.00491,5.808738,0,75.5,
0,60.0025,49.99388,60.00368,5.808738,0,75.6,
0,60.04636,50.02263,60.01421,5.808738,0,75.5,
0,59.99508,49.98828,60.00774,5.812356,0,75.6,
0,59.95672,49.99052,59.98591,5.819589,0,75.5,
0,60.01944,50.02186,60.02206,5.83044,0,75.6,
0,59.99124,49.98351,59.98735,5.83044,0,75.5,
0,59.97575,50.00473,59.97607,5.834057,0,75.5,
0,60.01541,50.00128,59.99654,5.837674,0,75.6,
0,60.0313,49.98614,60.00088,5.844907,0,75.6,
0,60.00411,50.00301,59.98002,5.848525,0,75.5,
0,59.98117,50.01532,60.02302,5.852141,0,75.5,
0,59.96303,49.98077,60.01031,5.852141,0,75.6,
0,60.01418,49.99719,59.99979,5.859375,0,75.5,
0,60.01604,50.01669,59.99975,5.862992,0,75.6,
0,60.00874,49.98738,59.99732,5.862992,0,75.7,
0,59.99763,49.99627,60.01324,5.866609,0,75.7,
0,60.0281,50.00237,59.99939,5.873843,0,75.7,
0,60.02127,50.00241,60.00866,5.881076,0,75.6,
0,59.98281,50.00414,60.00973,5.87746,0,75.6,
0,60.02352,49.99814,60.0022,5.884693,0,75.7,
0,60.01743,50.00929,59.98553,5.88831,0,75.5,
0,59.99393,49.97853,59.99692,5.88831,0,75.7,
0,59.98749,50.01767,60.02712,5.884693,0,75.7,
0,60.00314,50.00092,60.00995,5.891927,0,75.6,
0,59.99371,50.00072,59.99319,5.891927,0,75.7,
0,60.01365,50.00248,60.02637,5.895544,0,75.6,
0,60.00888,49.97719,59.99903,5.902778,0,75.5,
0,60.04127,50.01105,59.97495,5.913629,0,75.6,
0,59.9764,49.98598,60.02317,5.917245,0,75.8,
0,60.00434,50.01058,60.01163,5.913629,0,75.8,
0,60.05274,50.00209,60.00751,5.913629,0,75.7,
0,60.03714,49.99971,60.02351,5.924479,0,75.7,
0,59.98554,49.98042,59.99581,5.931713,0,75.7,
0,59.96592,50.01775,59.98499,5.93533,0,75.7,
0,59.99016,49.98678,60.02289,5.938947,0,75.7,
0,60.02894,50.011,60.01836,5.938947,0,75.7,
0,60.02078,49.99839,59.9719,5.93533,0,75.7,
0,60.01225,49.9941,60.01664,5.942564,0,75.5,
0,60.00688,50.01226,60.02104,5.942564,0,75.7,
0,59.99922,49.99169,59.9824,5.942564,0,75.8,
0,59.99905,49.98163,60.00373,5.946181,0,75.6,
0,59.95927,50.00389,59.98787,5.957031,0,75.7,
0,60.01167,50.00151,59.99476,5.960648,0,75.7,
0,60.00473,49.99018,59.98289,5.964265,0,75.7,
0,60.01152,50.00904,60.01152,5.971499,0,75.8,
0,60.00492,49.98431,59.98404,5.971499,0,75.8,
0,59.96341,49.98569,59.99003,5.975116,0,75.7,
0,60.03475,50.00698,59.99585,5.985966,0,75.8,
0,60.02654,50.01224,59.97564,6.000434,0,75.7,
0,59.96851,50.00836,60.00301,5.996817,0,75.7,
0,59.9691,49.99988,60.03206,5.996817,0,75.8,
0,59.99266,50.01132,60.00485,5.996817,0,75.7,
0,59.9937,49.99232,60.00414,6.000434,0,75.9,
0,59.98026,49.99449,60.01445,6.007668,0,75.9,
0,60.02707,49.99085,60.02696,6.007668,0,75.8,
0,59.98682,49.98608,60.00756,6.007668,0,75.6,
0,60.00291,50.02,59.99816,6.011285,0,75.9,
0,60.01632,49.99834,60.00268,6.022136,0,75.8,
0,60.00915,49.98628,59.98891,6.025753,0,75.8,
0,60.0142,49.99009,60.00514,6.022136,0,75.8,
0,59.9947,50.01479,60.00784,6.022136,0,75.7,
0,60.00587,49.98519,59.99798,6.025753,0,75.8,
0,60.00663,49.99691,60.0049,6.029369,0,75.8,
0,60.00935,49.99718,60.00025,6.032986,0,75.7,
0,59.98155,49.99258,59.98315,6.032986,0,75.7,
0,59.99039,50.0011,59.97303,6.032986,0,75.6,
0,60.01778,49.99727,60.00922,6.036603,0,75.8,
0,60.03065,49.99453,60.02883,6.04022,0,75.6,
0,59.97231,50.02426,60.01113,6.04022,0,75.8,
0,59.98136,49.99129,59.99523,6.047454,0,75.7,
0,60.01906,49.99846,60.00311,6.051071,0,75.9,
0,60.01001,50.01306,59.98585,6.054688,0,76,
0,59.96856,49.99805,60.00845,6.061921,0,75.9,
0,60.00014,49.99385,60.02568,6.061921,0,75.8,
0,60.01853,50.01265,59.98456,6.058304,0,76,
0,60.00381,50.0142,60.00519,6.069155,0,76,
0,60.0012,50.002,59.99318,6.072772,0,75.8,
0,60.00479,50.00061,59.99223,6.072772,0,75.9,
0,60.02925,50.00424,60.01237,6.072772,0,75.7,
0,59.96883,49.99946,59.98043,6.076389,0,75.9,
0,59.96759,49.98447,59.98432,6.080006,0,76,
0,59.99398,50.02324,59.99528,6.083622,0,76,
0,60.03659,50.02218,59.99429,6.090857,0,76,
0,60.00864,49.97046,59.9818,6.094473,0,76.1,
0,59.97443,50.01962,60.00152,6.09809,0,75.9,
0,59.98423,49.99044,60.01556,6.101707,0,75.9,
0,60.01233,49.97092,59.99209,6.105324,0,76.1,
0,60.03804,49.99826,60.01965,6.108941,0,76.2,
0,60.00852,50.01324,60.02617,6.108941,0,76,
0,60.00188,49.98611,59.96933,6.112558,0,76.1,
0,60.01638,50.00907,59.97299,6.116175,0,76,
0,60.01123,50.01839,60.03117,6.119792,0,76.1,
0,59.98252,50.00299,59.99138,6.123409,0,76.1,
0,60.00432,49.9978,60.00756,6.127026,0,76.2,
0,59.99567,50.00228,60.02859,6.130642,0,76.1,
0,59.97696,49.99574,60.0056,6.134259,0,76.1,
0,59.9879,50.01074,60.00938,6.141493,0,76.2,
0,60.01127,50.01097,60.02065,6.141493,0,76.3,
0,59.98293,49.98071,60.01628,6.137876,0,76.1,
0,60.01241,50.00169,60.00646,6.14511,0,76.2,
0,60.02592,49.99731,60.01264,6.148727,0,76,
0,60.02374,50.00856,60.00879,6.155961,0,76.2,
0,59.97945,49.97692,60.01052,6.159577,0,76.2,
0,59.98991,50.00809,59.98329,6.159577,0,76.3,
0,60.01617,50.00219,60.01107,6.163194,0,76.1,
0,59.99316,50.00681,59.98523,6.170428,0,76.2,
0,59.96283,49.9938,59.99356,6.174045,0,76.3,
0,59.98531,50.00322,59.98634,6.177662,0,76.2,
0,60.03063,49.99229,59.98154,6.181279,0,76.1,
0,60.00566,50.00744,60.01582,6.188513,0,76.3,
0,59.97966,49.99714,59.98429,6.19213,0,76.4,
