Linespeed,Extrspeed_1,Extrtemp_1,Extrtempbarr_1_1,Extrpressure_1_1,Extrpressure_1_2,Extrtempstock_1,PLCtime
0,0,70.06975,45.08416,0,0,74.6,
0,0,70.16257,45.25977,0,0,74.6,
0,0,69.90215,44.88688,0,0,74.6,
0,0,69.86094,42.44984,0,0,74.6,
0,0,70.13625,45.05938,0,0,74.5,
0,0,70.09162,45.28713,0,0,74.5,
0,0,69.85383,45.0634,0,0,74.5,
0,0,69.93155,43.97104,0,0,74.7,
0,0,70.18147,44.77026,0,0,74.7,
0,0,70.02066,45.09612,0,0,74.7,
0,0,69.82983,45.2359,0,0,74.8,
0,0,69.97887,45.13348,0,0,74.7,
0,0,70.19294,43.74789,0,0,74.8,
0,0,69.94471,45.05705,0,0,74.7,
0,0,69.83263,45.06068,0,0,74.8,
0,0,70.06281,45.05708,0,0,74.7,
0,0,70.14012,45.08947,0,0,74.6,
0,0,69.88417,45.06078,0,0,74.7,
19.2782,0,69.87596,44.69963,0,0,74.7,
19.29614,0,70.10956,45.00734,0,0,74.7,
13.4433,0,70.07661,45.07294,0,0,74.5,
31.24109,0,69.83484,45.30705,0,0,74.6,
24.60168,0,69.96472,44.91698,0,0,74.6,
15.9884,0,70.1549,43.45426,0,0,74.6,
10.5094,0,69.96465,43.19902,0,0,74.7,
18.24341,0,69.83756,45.05951,0,0,74.7,
18.32416,0,70.07543,45.04866,0,0,74.7,
18.0849,0,70.15323,45.03491,0,0,74.6,
18.28827,0,69.87914,45.04021,0,0,74.7,
18.12677,0,69.86885,45.01665,0,0,74.6,
18.01312,0,70.17878,45.02208,0,0,74.7,
11.38269,0,70.05946,45.00269,0,0,74.7,
11.23914,0,69.82781,44.98417,0,0,74.7,
9.749756,0,69.96421,44.97262,0,0,74.8,
3.340637,0,70.17645,44.95793,0,0,74.9,
4.115234,0,69.98363,44.94659,0,0,74.9,
17.84863,0,69.83134,44.94345,0,0,74.8,
17.78882,0,70.08235,44.96793,0,0,74.8,
17.6662,0,70.14515,45.04765,0,0,74.7,
17.68414,0,69.88232,45.29121,0,0,74.8,
17.60938,0,69.90082,45.14728,0,0,74.7,
17.80377,0,70.14312,44.09067,0,0,74.8,
17.74097,0,70.04343,42.12362,0,0,74.7,
17.6333,0,69.8707,45.07608,0,0,74.8,
17.63629,0,69.95567,45.07516,0,0,74.7,
17.40302,0,70.13796,45.04548,0,0,74.6,
17.60638,0,70.00407,45.02985,0,0,74.6,
15.82391,0,69.84074,45.04793,0,0,74.8,
11.16437,0,70.02752,45.01795,0,0,74.7,
11.21222,0,70.15818,44.99743,0,0,74.7,
7.183716,0,69.94602,44.9748,0,0,74.6,
7.515686,0,69.85017,44.95647,0,0,74.7,
3.301758,0,70.09165,44.97035,0,0,74.6,
3.140259,0,70.08926,44.95923,0,0,74.6,
14.99548,0,69.86174,44.94935,0,0,74.7,
20.94403,0,69.91331,44.97649,0,0,74.7,
20.97394,0,70.19067,44.99043,0,0,74.6,
20.9201,0,70.00925,45.08603,0,0,74.7,
20.81842,0,69.83152,45.23894,0,0,74.7,
20.7616,0,70.01566,44.82348,0,0,74.7,
20.9201,0,70.17094,43.67963,0,0,74.7,
20.86926,0,69.93491,40.73737,0,0,74.7,
20.45654,0,69.85877,45.09763,0,0,74.6,
19.30212,0,70.08455,45.25786,0,0,74.7,
19.20941,0,70.11982,45.12584,0,0,74.6,
19.25128,0,69.83914,42.78376,0,0,74.7,
11.16138,0,69.99525,45.05142,0,0,74.7,
9.046936,0,70.17425,45.25828,0,0,74.6,
9.02301,0,69.95557,45.23448,0,0,74.7,
8.394958,0,69.84277,44.07197,0,0,74.7,
13.3476,0,70.08889,41.22131,0,0,74.5,
16.01233,0,70.1358,45.04877,0,0,74.7,
13.40741,0,69.91551,45.06698,0,0,74.6,
13.18011,0,69.90894,45.04607,0,0,74.6,
13.0575,0,70.14735,45.02218,0,0,74.7,
10.61707,0,70.06481,45.02123,0,0,74.6,
5.087219,0,69.84556,45.0434,0,0,74.7,
7.102966,0,69.94681,45.00727,0,0,74.8,
7.126892,0,70.13614,44.94503,0,0,74.7,
0,0,70.02017,44.94197,0,0,74.7,
0,0,69.81067,44.97028,0,0,74.6,
0,0,70.04998,44.95637,0,0,74.6,
0,0,70.17681,45.06695,0,0,74.6,
0,0,69.92097,45.27985,0,0,74.6,
0,0,69.85075,44.83026,0,0,74.7,
0,0,70.15467,43.77361,0,0,74.6,
0,0,70.0747,41.74802,0,0,74.8,
0,0,69.85803,45.09213,0,0,74.7,
0,0,69.94275,45.36153,0,0,74.7,
0,0,70.18954,44.98864,0,0,74.7,
0,0,69.9799,43.55008,0,0,74.7,
0,0,69.81628,43.85207,0,0,74.7,
0,0,70.07977,45.06608,0,0,74.7,
0,0,70.14192,45.03182,0,0,74.7,
0,0,69.89247,45.03374,0,0,74.7,
0,0,69.85828,45.04642,0,0,74.6,
0,0,70.16473,45.03431,0,0,74.6,
0,0,70.06103,45.01783,0,0,74.6,
0,0,69.83775,44.9757,0,0,74.7,
0,0,69.96165,44.95851,0,0,74.6,
0,0,70.15965,44.94976,0,0,74.6,
0,0,69.98534,44.95194,0,0,74.6,
0,0,69.82376,45.06876,0,0,74.7,
0,0,70.0523,45.24277,0,0,74.7,
0,0,70.15131,44.84588,0,0,74.7,
0,0,69.89111,43.05379,0,0,74.7,
0,0,69.87477,42.02921,0,0,74.5,
0,0,70.15598,45.1127,0,0,74.7,
0,0,70.049,45.2867,0,0,74.6,
0,0,69.82463,44.6282,0,0,74.6,
0,0,69.99387,42.63941,0,0,74.6,
0,0,70.17411,45.05597,0,0,74.6,
0,0,69.91671,45.2332,0,0,74.6,
0,0,69.83205,45.0743,0,0,74.7,
0,0,70.14,44.43005,0,0,74.6,
0,0,70.08943,45.06096,0,0,74.7,
0,0,69.86959,45.04832,0,0,74.6,
0,0,69.91508,45.04762,0,0,74.6,
0,0,70.16324,45.04351,0,0,74.6,
0,0,70.06546,45.03939,0,0,74.5,
0,0,69.85349,45.01919,0,0,74.6,
0,0,69.93963,45.02567,0,0,74.7,
0,0,70.14994,44.92999,0,0,74.5,
0,0,70.02801,44.95045,0,0,74.5,
0,0,69.83018,44.9672,0,0,74.6,
0,0,70.02599,45.06221,0,0,74.7,
0,0,70.13928,45.30843,0,0,74.7,
0,0,69.92502,44.90191,0,0,74.6,
0,0,69.86401,43.6974,0,0,74.7,
0,0,70.09267,42.34303,0,0,74.6,
0,0,70.1264,45.16761,0,0,74.6,
0,0,69.88076,45.41319,0,0,74.6,
0,0,69.91277,44.87357,0,0,74.7,
0,0,70.13615,43.85059,0,0,74.7,
0,0,70.03696,45.08011,0,0,74.6,
0,0,69.84165,45.30462,0,0,74.7,
0,0,69.97258,45.07113,0,0,74.6,
0,0,70.18826,43.40116,0,0,74.6,
0,0,69.95573,42.054,0,0,74.5,
0,0,69.83811,45.02943,0,0,74.6,
0,0,70.08179,45.05025,0,0,74.6,
0,0,70.1504,45.01241,0,0,74.6,
0,0,69.92512,45.00448,0,0,74.6,
0,0,69.91244,45.02287,0,0,74.5,
0,0,70.08194,45.01077,0,0,74.6,
0,0,70.08878,44.99691,0,0,74.7,
0,0,69.87717,44.9796,0,0,74.5,
0,0,69.9268,44.97498,0,0,74.7,
0,0,70.10749,44.97226,0,0,74.6,
0,0,70.06848,44.96909,0,0,74.8,
0,0,69.84335,44.99119,0,0,74.5,
0,0,70.006,45.02188,0,0,74.6,
0,0,70.15961,45.19573,0,0,74.6,
0,0,69.97428,45.28929,0,0,74.6,
0,0,69.84311,44.18377,0,0,74.7,
0,0,70.02176,43.0418,0,0,74.6,
0,0,70.14764,45.04591,0,0,74.6,
0,0,69.9416,45.05544,0,0,74.7,
0,0,69.85666,45.03526,0,0,74.5,
0,0,70.07299,45.03398,0,0,74.6,
0,0,70.10042,45.03125,0,0,74.6,
0,0,69.85834,45.02224,0,0,74.6,
0,0,69.8912,44.99325,0,0,74.6,
0,0,70.13562,45.00367,0,0,74.6,
0,0,70.0469,44.95979,0,0,74.6,
0,0,69.87495,44.9492,0,0,74.7,
0,0,69.96775,44.9385,0,0,74.6,
0,0,70.1297,44.95934,0,0,74.6,
0,0,70.01722,44.96508,0,0,74.5,
0,0,69.84462,45.04903,0,0,74.7,
0,0,70.03156,45.30019,0,0,74.6,
0,0,70.1468,45.12862,0,0,74.7,
0,0,69.93213,43.95227,0,0,74.6,
0,0,69.86569,42.80515,0,0,74.6,
0,0,70.09415,44.99493,0,0,74.7,
0,0,70.12529,45.25586,0,0,74.6,
0,0,69.90121,45.0514,0,0,74.6,
0,0,69.85134,44.34565,0,0,74.7,
0,0,70.13037,45.04549,0,0,74.7,
0,0,70.08038,45.16909,0,0,74.7,
0,0,69.88968,45.26029,0,0,74.6,
0,0,69.92277,44.38997,0,0,74.8,
0,0,70.11691,41.34256,0,0,74.6,
0,0,70.0733,45.05128,0,0,74.7,
0,0,69.89215,45.05362,0,0,74.7,
0,0,69.95242,45.05249,0,0,74.7,
0,0,70.15765,45.02262,0,0,74.6,
0,0,70.01834,45.01902,0,0,74.8,
0,0,69.84966,45.01148,0,0,74.6,
0,0,70.01295,45.001,0,0,74.7,
0,0,70.15479,44.98139,0,0,74.6,
0,0,69.95377,44.96394,0,0,74.6,
0,0,69.85219,44.95202,0,0,74.6,
0,0,70.07784,44.96465,0,0,74.8,
0,0,70.11798,44.99894,0,0,74.8,
0,0,69.91653,45.03919,0,0,74.7,
0,0,69.85694,45.22525,0,0,74.8,
0,0,70.13345,45.18505,0,0,74.8,
0,0,70.06747,43.8735,0,0,74.6,
0,0,69.84484,41.23689,0,0,74.8,
0,0,69.93561,45.05662,0,0,74.7,
0,0,70.17446,45.0392,0,0,74.8,
0,0,69.98627,45.03104,0,0,74.7,
0,0,69.84673,45.03552,0,0,74.8,
0,0,70.08433,45.04459,0,0,74.8,
0,0,70.14437,45.02413,0,0,74.7,
0,0,69.90305,44.68744,0,0,74.8,
0,0,69.89392,45.00891,0,0,74.8,
0,0,70.15491,45.10268,0,0,74.8,
0,0,70.09221,45.28582,0,0,74.6,
0,0,69.86027,44.64878,0,0,74.7,
0,0,69.92081,43.46488,0,0,74.7,
0,0,70.19226,44.14586,0,0,74.7,
0,0,69.9934,45.04946,0,0,74.7,
0,0,69.83701,45.02557,0,0,74.6,
0,0,70.02335,45.0247,0,0,74.7,
0,0,70.17881,45.01188,0,0,74.6,
0,0,69.95508,45.00348,0,0,74.6,
0,0,69.83485,44.99184,0,0,74.7,
0,0,70.09034,44.95304,0,0,74.7,
0,0,70.14212,44.97773,0,0,74.8,
0,0,69.90479,44.98244,0,0,74.8,
0,0,69.87127,44.97168,0,0,74.7,
0,0,70.13611,45.02094,0,0,74.8,
0,0,70.09373,45.11015,0,0,74.9,
0,0,69.86867,45.23207,0,0,74.7,
0,0,69.9565,44.85769,0,0,74.7,
0,0,70.13947,43.51933,0,0,74.6,
0,0,70.00844,40.85548,0,0,74.7,
0,0,69.83376,45.11124,0,0,74.7,
0,0,70.0136,45.14386,0,0,74.8,
0,0,70.1525,45.11479,0,0,74.8,
0,0,69.94546,44.29378,0,0,74.8,
0,0,69.84882,44.99336,0,0,74.8,
0,0,70.07846,45.06624,0,0,74.8,
0,0,70.12428,45.28931,0,0,74.9,
0,0,69.85583,45.06899,0,0,74.7,
0,0,69.91998,43.40758,0,0,74.9,
0,0,70.19035,42.69914,0,0,74.8,
0,0,69.98813,45.1398,0,0,74.8,
0,0,69.81284,45.30318,0,0,74.8,
0,0,70.03961,44.63796,0,0,74.8,
0,0,70.1546,43.75147,0,0,74.9,
0,0,69.92725,44.7238,0,0,74.9,
0,0,69.85574,45.05695,0,0,74.8,
0,0,70.12954,45.04682,0,0,74.8,
0,0,70.08161,45.02864,0,0,74.8,
0,0,69.88304,45.01752,0,0,74.8,
0,0,69.91756,45.00281,0,0,74.9,
0,0,70.15086,45.00215,0,0,74.8,
0,0,70.02962,44.99231,0,0,74.9,
0,0,69.84761,44.96898,0,0,74.8,
0,0,70.00066,44.96054,0,0,74.9,
0,0,70.14972,44.96566,0,0,74.7,
0,0,69.9614,45.02266,0,0,74.9,
0,0,69.89636,45.12812,0,0,74.7,
0,0,70.1105,45.28294,0,0,74.8,
0,0,70.09857,44.49582,0,0,74.9,
0,0,69.89747,42.96624,0,0,74.9,
0,0,69.88169,42.6712,0,0,74.9,
0,0,70.14616,45.13456,0,0,74.9,
0,0,70.06903,45.27018,0,0,74.9,
0,0,69.86089,44.63469,0,0,74.9,
0,0,69.95338,43.3581,0,0,74.8,
0,0,70.17296,45.03993,0,0,75,
0,0,70.02201,45.19627,0,0,75,
0,0,69.85111,45.24162,0,0,74.8,
0,0,69.99077,44.48117,0,0,74.9,
0,0,70.12813,42.972,0,0,74.9,
0,0,69.99212,45.04959,0,0,75,
0,0,69.8424,45.06957,0,0,75,
0,0,70.09182,45.00434,0,0,75,
0,0,70.10701,45.02932,0,0,75,
0,0,69.89754,44.99388,0,0,75,
0,0,69.90252,44.99774,0,0,75,
0,0,70.1291,44.97877,0,0,75,
0,0,70.08509,44.96481,0,0,75,
0,0,69.85091,44.98171,0,0,74.9,
0,0,69.95379,45.0376,0,0,75.10001,
0,0,70.15829,45.16806,0,0,75.10001,
0,0,69.96994,45.26216,0,0,75.10001,
0,0,69.8301,44.311,0,0,75,
0,0,70.03261,43.16252,0,0,75.10001,
0,0,70.14183,45.0923,0,0,75,
0,0,69.9067,45.26218,0,0,75,
0,0,69.8738,45.3064,0,0,75,
0,0,70.10528,43.86562,0,0,75,
0,0,70.07875,45.03975,0,0,74.9,
0,0,69.86655,45.03597,0,0,74.9,
0,0,69.94623,45.02889,0,0,75,
0,0,70.17592,44.99119,0,0,75,
0,0,69.99806,44.9826,0,0,75,
0,0,69.84798,44.99592,0,0,75.10001,
0,0,70.03822,44.99018,0,0,75.10001,
0,0,70.14647,45.00469,0,0,75,
0,0,69.9483,45.0378,0,0,75,
0,0,69.86686,45.15206,0,0,75.10001,
0,0,70.10044,45.23016,0,0,75.10001,
0,0,70.11586,44.50914,0,0,75,
0,0,69.88338,42.8194,0,0,75.10001,
0,0,69.90815,45.06408,0,0,75.10001,
0,0,70.14169,45.15898,0,0,75.10001,
0,0,70.05025,45.22624,0,0,75.2,
0,0,69.83466,44.25618,0,0,75.10001,
0,0,69.97805,44.30521,0,0,75.10001,
0,0,70.1588,45.11482,0,0,75.2,
0,0,69.97387,45.32899,0,0,75.10001,
0,0,69.85923,44.93802,0,0,75.2,
0,0,70.05974,43.9103,0,0,75.10001,
0,0,70.13215,41.83729,0,0,75.10001,
0,0,69.93721,45.08464,0,0,75.3,
0,0,69.858,45.30537,0,0,75.3,
0,0,70.14777,45.1493,0,0,75.2,
0,0,70.08475,43.57003,0,0,75.2,
0,0,69.86418,42.88927,0,0,75.10001,
0,0,69.94637,45.07514,0,0,75.2,
0,0,70.15508,45.07608,0,0,75.2,
0,0,69.99963,45.16086,0,0,75.2,
0,0,69.82413,44.87405,0,0,75.2,
0,0,70.04898,44.98542,0,0,75.3,
0,0,70.1414,45.09418,0,0,75.3,
0,0,69.95522,45.32268,0,0,75.2,
0,0,69.82515,44.90591,0,0,75.10001,
0,0,70.12159,43.80878,0,0,75.2,
0,0,70.11064,41.87331,0,0,75.2,
0,0,69.86877,45.23182,0,0,75.3,
0,0,69.91984,45.2971,0,0,75.2,
0,0,70.13453,44.88164,0,0,75.2,
0,0,70.04544,44.98119,0,0,75.3,
0,0,69.81795,45.10635,0,0,75.4,
0,0,70.01505,45.2924,0,0,75.3,
0,0,70.18095,44.85692,0,0,75.3,
0,0,69.92052,43.76546,0,0,75.3,
0,0,69.86557,41.42972,0,0,75.3,
0,0,70.1405,45.20303,0,0,75.3,
0,0,70.09128,45.28267,0,0,75.4,
0,0,69.85793,44.92654,0,0,75.3,
0,0,69.93646,45.01639,0,0,75.2,
0,0,70.17583,45.00597,0,0,75.3,
0,0,69.99912,45.00158,0,0,75.4,
0,0,69.83826,44.99522,0,0,75.5,
0,0,70.0155,45.01131,0,0,75.4,
0,0,70.15266,45.08684,0,0,75.4,
0,0,69.937,45.25156,0,0,75.4,
0,0,69.85356,44.93166,0,0,75.4,
0,0,70.12517,43.4894,0,0,75.4,
0,0,70.05698,41.08678,0,0,75.4,
0,0,69.88706,45.08714,0,0,75.5,
0,0,69.91205,45.07043,0,0,75.5,
0,0,70.19048,45.06329,0,0,75.6,
0,0,70.0292,45.02827,0,0,75.5,
0,0,69.8373,45.01027,0,0,75.5,
0,0,70.00531,45.00067,0,0,75.6,
0,0,70.16249,44.96087,0,0,75.6,
0,0,69.97943,44.95544,0,0,75.4,
0,0,69.84362,44.97208,0,0,75.5,
0,0,70.07248,44.99641,0,0,75.5,
0,0,70.14698,45.07336,0,0,75.6,
0,0,69.92492,45.29393,0,0,75.7,
0,0,69.90561,44.92804,0,0,75.7,
0,0,70.10871,43.75701,0,0,75.7,
0,0,70.11803,42.47037,0,0,75.7,
0,0,69.83897,45.10096,0,0,75.7,
0,0,69.95428,45.3615,0,0,75.7,
0,0,70.15459,45.15142,0,0,75.6,
0,0,70.04102,43.65829,0,0,75.8,
0,0,69.84406,43.55655,0,0,75.7,
0,0,70.01096,45.10376,0,0,75.8,
0,0,70.16222,45.29298,0,0,76,
0,0,69.96848,44.89689,0,0,75.9,
0,0,69.85516,43.22149,0,0,76.7,
0,0,70.08042,42.93433,0,0,76.7,
0,0,70.12106,45.08055,0,0,76.7,
0,0,69.88973,45.08088,0,0,76.7,
0,0,69.91592,45.12786,0,0,76.8,
0,0,70.14569,45.04618,0,0,76.8,
0,0,70.03713,44.48365,0,0,76.8,
0,0,69.82526,45.04646,0,0,76.8,
0,0,69.98196,45.16477,0,0,76.8,
0,0,70.15524,45.43589,0,0,76.9,
0,0,69.99319,44.28487,0,0,76.9,
0,0,69.84789,42.72916,0,0,76.9,
0,0,70.02344,41.88142,0,0,76.9,
0,0,70.16626,45.15883,0,0,76.9,
0,0,69.9404,45.3075,0,0,77,
0,0,69.83,44.34373,0,0,77.1,
0,0,70.10719,41.96703,0,0,77,
0,0,70.10826,45.10608,0,0,77.1,
0,0,69.87299,45.33553,0,0,77.1,
0,0,69.95644,44.90438,0,0,76.9,
0,0,70.16006,43.82622,0,0,77.2,
0,0,69.98976,41.87674,0,0,77.2,
0,0,69.84771,45.11895,0,0,77.2,
0,0,70.06357,45.37917,0,0,77.3,
0,0,70.15115,44.96724,0,0,77.1,
0,0,69.90697,43.94862,0,0,77.3,
0,0,69.87769,44.38559,0,0,77.4,
0,0,70.10534,45.14229,0,0,77.4,
0,0,70.11647,45.24975,0,0,77.3,
0,0,69.8849,44.37584,0,0,77.4,
0,0,69.94028,42.8518,0,0,77.4,
0,0,70.15372,43.04567,0,0,77.5,
0,0,70.03101,45.07945,0,0,77.5,
0,0,69.84046,45.06759,0,0,77.5,
0,0,69.974,45.07057,0,0,77.5,
0,0,70.16051,45.09958,0,0,77.5,
0,0,69.98775,44.83751,0,0,77.4,
0,0,69.83161,45.0255,0,0,77.7,
0,0,70.08698,45.14862,0,0,77.7,
0,0,70.1373,45.25301,0,0,77.8,
0,0,69.89252,44.33411,0,0,77.8,
0,0,69.88905,43.18173,0,0,77.9,
0,0,70.16601,43.67333,0,0,77.8,
0,0,70.0493,45.12468,0,0,77.9,
0,0,69.82414,45.26877,0,0,78,
0,0,69.96127,44.47246,0,0,78.1,
0,0,70.19714,42.37292,0,0,78,
0,0,69.96959,45.08652,0,0,78,
0,0,69.85688,45.3384,0,0,78.1,
0,0,70.0739,45.10324,0,0,78.3,
0,0,70.15646,43.89226,0,0,78.4,
0,0,69.90362,42.70293,0,0,78.4,
0,0,69.84657,45.06727,0,0,78.4,
0,0,70.15231,45.33707,0,0,78.5,
0,0,70.07183,45.20133,0,0,78.6,
0,0,69.8468,43.65821,0,0,78.6,
0,0,69.93587,43.91874,0,0,78.7,
0,0,70.20378,45.11207,0,0,78.8,
0,0,69.983,45.28808,0,0,78.8,
0,0,69.82343,44.65064,0,0,78.8,
0,0,70.06629,43.39651,0,0,78.9,
0,0,70.14632,44.2555,0,0,79.10001,
0,0,69.93551,45.04165,0,0,79.10001,
0,0,69.86086,45.04416,0,0,79.10001,
0,0,70.14085,45.00693,0,0,79.3,
0,0,70.08157,44.99888,0,0,79.4,
0,0,69.85326,44.99773,0,0,79.5,
0,0,69.96158,45.03045,0,0,79.5,
0,0,70.1865,45.20486,0,0,79.5,
0,0,70.01043,45.35738,0,0,79.4,
0,0,69.83341,44.07123,0,0,79.8,
0,0,70.01874,42.68693,0,0,79.7,
0,0,70.17229,43.41852,0,0,80,
0,0,69.91051,45.14685,0,0,80.1,
0,0,69.84689,45.23123,0,0,80.2,
0,0,70.13667,44.56835,0,0,80.3,
0,0,70.10551,44.41277,0,0,80.3,
0,0,69.85053,45.1004,0,0,80.5,
0,0,69.9592,45.27061,0,0,80.60001,
0,0,70.17989,44.85267,0,0,80.60001,
0,0,69.96246,43.46656,0,0,80.9,
0,0,69.81639,40.72831,0,0,81,
0,0,70.10114,45.15902,0,0,81,
0,0,70.12595,45.26369,0,0,81.2,
0,0,69.87214,44.9881,0,0,81.2,
0,0,69.89622,43.25673,0,0,81.3,
0,0,70.20616,45.04824,0,0,81.5,
0,0,69.99251,45.0151,0,0,81.6,
0,0,69.82005,45.00483,0,0,81.6,
0,0,70.07833,45.08744,0,0,81.9,
0,0,70.13062,45.2624,0,0,82,
0,0,69.92287,44.91517,0,0,82.10001,
0,0,69.85036,43.1904,0,0,82.2,
0,0,70.15777,41.23409,0,0,82.4,
0,0,70.06848,45.16105,0,0,82.2,
0,8.000824,69.84808,45.28888,0,0,82.4,
0,7.998779,69.96983,44.69946,0,0,82.7,
0,7.998779,70.13632,42.88068,0,0,81.9,
0,7.998779,70.03582,41.27462,0,0,81.9,
0,8.000824,69.84231,45.17052,0,0,87.3,
0,0,70.0355,45.2874,0,0,87.8,
0,0,70.13937,44.60457,0,0,88.50001,
0,0,69.9724,42.76961,0,0,89.2,
0,0,69.88388,41.18987,0,0,89.6,
0,0,70.04716,45.17487,0,0,90,
0,0,70.06302,45.30109,0,0,90.50001,
26.64435,0,69.92391,44.53459,0,0,91.2,
28.69,0,69.93353,42.81894,0,0,92,
28.60028,0,70.08618,41.47312,0,0,93.3,
28.67505,0,70.00092,45.41608,0,0,96.2,
22.37958,18.63519,69.914,45.12147,18.53299,38.80027,97.6,
22.04163,12.12494,70.07162,43.6713,20.98524,44.93996,92.3,
21.8562,9.033386,70.00143,44.73566,20.39569,43.90191,89.9,
22.21808,8.264587,69.93042,45.35479,20.58377,45.19315,89,
22.14331,7.510101,70.02493,43.90878,20.46079,45.11719,88.9,
23.53998,7.841339,70.05403,45.78995,21.07567,45.83876,89.2,
23.84503,7.818848,69.91866,45.30375,21.05396,45.53494,89.1,
23.68353,7.798401,70.02338,43.40268,20.91652,45.38303,89.1,
23.77325,7.798401,70.06891,45.92783,20.94546,45.43366,89.1,
23.76727,7.796356,69.92422,45.42406,20.97439,45.5476,89,
23.71344,7.798401,69.96784,42.51966,21.05396,45.8261,88.8,
23.76129,7.796356,70.08311,45.90359,20.97439,45.69951,88.60001,
23.78821,7.796356,70.00739,45.35946,21.02141,45.81344,88.4,
21.52423,7.119568,69.92306,41.91022,20.65249,45.05389,88.2,
18.64417,5.99704,70.07838,45.96176,19.75911,43.34491,88.8,
23.48016,7.798401,70.00211,45.08358,21.03588,44.85135,89,
23.92877,7.798401,69.9411,42.01178,21.06843,44.99059,88.8,
23.85699,7.798401,70.00182,45.96093,21.05396,44.95262,88.60001,
23.55792,7.277008,70.08083,44.56932,20.35952,45.10453,88.4,
23.72241,7.277008,69.90656,42.13786,20.25463,45.01591,88.4,
23.53998,7.279053,69.9929,45.84756,20.24016,44.97794,88.4,
23.62073,7.279053,70.0957,44.32393,20.34143,45.18048,88.50001,
23.5639,7.279053,69.97136,42.15454,20.15336,44.95262,88.4,
23.7912,7.279053,69.94441,45.76865,20.18953,45.01591,88.4,
23.57288,7.277008,70.05572,44.15962,20.39207,45.33239,88.4,
23.86896,7.277008,70.01623,41.9417,20.24016,45.21846,88.4,
23.51306,7.277008,69.94453,45.74,20.18591,45.19315,88.4,
23.60577,7.279053,70.03,44.11164,20.34867,45.42101,88.3,
23.61475,7.279053,70.02087,42.0101,20.25825,45.31973,88.10001,
23.50409,7.279053,69.98537,45.70717,20.25463,45.42101,87.90001,
23.65063,7.281097,70.00858,44.10655,20.34143,45.50962,87.7,
18.53351,5.600372,70.03599,42.02259,19.03935,41.45869,87.8,
18.69202,5.598328,69.97096,45.70824,18.93808,41.91442,88.50001,
23.63568,7.281097,69.99731,44.29286,20.21123,45.06655,88.9,
23.67157,7.279053,70.03013,42.599,20.05208,44.76273,89.2,
23.84503,7.279053,69.96236,45.49356,20.06655,44.68678,89.7,
23.97064,8.448608,69.97646,44.22807,22.05223,47.49711,90,
23.76129,8.448608,70.07758,44.6091,21.94372,46.95277,90,
23.94672,8.450653,69.97237,45.427,21.90393,45.99067,89.9,
24.00055,8.448608,69.95647,43.71996,22.05585,46.1679,90,
24.02747,8.448608,70.06741,45.9882,21.95095,47.30722,89.9,
23.87793,8.450653,70.00159,45.48683,21.96181,47.09201,90,
23.88989,8.446564,69.92586,42.54102,22.11371,46.49703,89.9,
24.06934,8.450653,70.06487,46.00571,21.95095,45.92738,89.9,
23.78522,8.448608,70.00317,45.30664,22.04499,47.42115,89.7,
23.75232,8.450653,69.89921,41.76368,22.23307,47.87688,89.5,
23.54895,8.446564,70.09332,45.91712,22.35605,47.63636,88.8,
23.34259,8.450653,70.08294,45.03304,22.48626,47.21861,88.00001,
23.63568,8.448608,69.92225,41.60926,22.54774,48.07943,86.9,
15.11212,5.199615,69.97092,45.74636,20.01953,42.48409,86.4,
13.04553,4.547363,70.05692,45.17591,19.17679,41.04094,87.2,
13.08142,4.549408,69.98373,41.88825,19.20573,41.6739,88.4,
24.26971,8.450653,69.93587,46.02103,22.03776,47.45913,89.3,
18.6322,6.502075,70.06115,44.75626,20.85142,45.02857,89.9,
23.77325,8.450653,70.03136,42.12654,22.07755,47.687,90,
23.83307,8.708282,69.9497,45.89867,22.11733,46.52235,89.7,
23.65363,8.710327,69.99501,44.29578,22.1101,46.71224,89.2,
23.74335,7.798401,70.05692,42.18254,21.11907,46.00333,88.9,
23.83307,7.798401,69.9424,45.69653,21.11545,46.14258,88.7,
23.06744,7.800446,70.00264,44.13192,21.27098,46.49703,88.4,
23.72241,7.798401,70.03577,42.28317,21.38672,46.78819,88.00001,
18.57538,6.001129,70.00244,45.53876,19.83869,42.68663,87.90001,
18.66211,5.999084,69.96725,44.25721,19.78082,43.83862,88.60001,
23.88989,7.796356,69.99578,42.96398,20.88759,45.29442,89,
23.99756,7.798401,70.03702,45.45306,20.93099,45.47164,89.1,
23.74335,7.798401,69.92352,44.20121,21.01056,45.62355,89.1,
23.82709,7.796356,70.01845,44.65759,21.00333,45.56026,89.1,
23.51007,7.796356,70.00911,45.42038,20.95631,45.5476,89.1,
23.57587,7.798401,69.97237,43.77301,21.0178,45.62355,89.1,
23.63867,7.798401,69.97065,45.97335,20.99248,45.63622,89,
23.90186,7.798401,70.08363,45.46942,21.0178,45.80078,89,
23.8869,7.796356,69.97144,42.56871,21.02503,45.83876,89,
23.73138,7.796356,69.94009,45.98085,21.01056,45.78812,89.1,
23.75531,7.796356,70.07092,45.23505,21.03226,45.92738,89,
23.81512,7.798401,70.00852,41.9076,21.12268,46.09194,89,
23.36652,7.798401,69.94835,46.00333,21.148,46.14258,88.9,
23.68652,7.798401,70.00724,44.72579,21.05758,46.07928,88.9,
23.84204,7.798401,70.04912,42.04155,21.0395,46.07928,88.9,
